path	category	disposition	basis
docs/research/apocrypha-gate03-information-architecture.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/apocrypha-gate04-voice-copy-contract.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/apocrypha-gate045-source-gap-implementation.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/archive/bant-pre-push-cleanup/duplicate-canon-captures/Bant_Peace, Love and Understanding _ MAGIC_ THE GATHERING.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/archscry-phase-3-experienced-player-routing-proof.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/bant/bant-lore-source-packet.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/bant/bant-research-dossier.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/bant/bant-source-ledger.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/guilds/dimir/dimir_sigil_animation.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_misc/Black_Philosophy_Drive_to_Work_Podcast_Transcript.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_misc/Blue_Philosophy_Drive_to_Work_Podcast_Transcript.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_misc/Colors_Answer_Questions_Mailbag_2018.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_misc/Flavor_vs_Function_in_Magic_Design.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_misc/Green_Philosophy_Drive_to_Work_Podcast_Transcript.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_misc/Red_Philosophy_Drive_to_Work_Podcast_Transcript.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_misc/White_Philosophy_Drive_to_Work_Podcast_Transcript.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_three_color/Abzan_We Will Survive _ MAGIC_ THE GATHERING.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_three_color/Bant_Peace, Love and Understanding _ MAGIC_ THE GATHERING.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_three_color/Esper_Striving For Perfection _ Magic_ The Gathering.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_three_color/Grixis_Looking Out For Number One _ MAGIC_ THE GATHERING.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_three_color/Jeskai_Smart Thinking _ MAGIC_ THE GATHERING.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_three_color/Jund_Following Your Heart _ MAGIC_ THE GATHERING.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_three_color/Mardu_Finishing First _ MAGIC_ THE GATHERING.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_three_color/Naya_Searching Within _ MAGIC_ THE GATHERING.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_three_color/Sultai_Whatever It Takes _ MAGIC_ THE GATHERING.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_three_color/Temur_What Doesn't Kill You Makes You Stronger _ MAGIC_ THE GATHERING.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/mark_rosewater_official_two_color/selesnya_Group Think _ MAGIC_ THE GATHERING.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/misc/bibliography.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/misc/Deep_Dive_MTG_Color_Pie_Research.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/misc/mtg_five_color_and_colorless_dossier.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/canon/misc/MTG_Lore_Research_Enhanced_Final.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/cleaned_EDH_commander_discussion.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/colorless/source-material/09_Sources_and_Bibliography.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/colorless/source-material/colorless_mtg_notes_sourced_v2.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/colorless/source-material/Deep Dive MTG Color Pie Research.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/esper/esper-evidence-ledger.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/esper/esper-research-dossier.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/esper/esper-source-ledger.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/grixis/Grixis Research Report_ Lore and Mechanics.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/grixis/grixis-reliability-audit.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/grixis/grixis-source-ledger.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/ink/ink-reliability-audit.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/jeskai way/jeskai-way-lore-source-packet.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/jeskai/jeskai-reliability-audit.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/jeskai/source-material/jeskai-way-lore-source-packet.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/jund/source-material/jund-lore-source-packet.unmanaged-vm161-seed.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/loom-identity-lens-v0/README.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/loom-identity-lens-v0/recommendation-evidence-contract.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/mardu horde/mardu-horde-lore-source-packet.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/mardu/source-material/mardu-horde-lore-source-packet.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/naya/source-material/naya_deep-research-report.generated-seed.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/naya/source-material/naya-lore-source-packet.unmanaged-vm161-seed.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/placementResearch/YT-new-new-commander-brackets-refined-player-evidence.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/sultai brood/sultai-brood-deep-research-report.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/sultai brood/sultai-brood-lore-source-packet.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/sultai/source-material/sultai-brood-deep-research-report.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/sultai/source-material/sultai-brood-lore-source-packet.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/temur/source-material/temur-frontier-lore-source-packet.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/webdev/generic-webdev/Expert_Web_Development_Implementation_Plan.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/webdev/vox-mana-specific/codex_generic_landing_mockup_brief.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/webdev/vox-mana-specific/codex_index_modern_homepage_redo_brief.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/wubrg/wubrg-external-evidence-audit.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/research/wubrg/WUBRG-five-color-deep-research-report.md	incidental source/analysis	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
docs/strategy/2026-07-03-external-reviewer-two-week-test.md	historical audit/context/evidence	KEEP	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
README.md	current repository reference	UPDATE REFERENCE	broader baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 query or explicit scope-fence inspection
